id,generated
W2519890646,"['microstructure', 'superplasticity', 'as-cast mg9al1zn magnesium alloy', 'as-cast magnesium alloy', 'mg9al1zn', 'high-ratio differential speed rolling', 'differential speed rolling', 'cast microstructure', 'divorced eutectic-phase', 'eutectic-phase', 'nanosized phase particles', 'phase particles', 'grain boundary', 'grain', 'plastic deformation', 'superplasticity', 'low temperature', 'tensile elongation', 'flow behavior']"
W3196837958,"['nanoparticle phosphate rock', 'nanoparticle phosphate rock', 'phosphate rock', 'phosphate solubilizing fungi', 'intensive agricultural cultivation', 'cilembus inceptisol', 'inceptisol', 'p-potential', 'p-retention', 'c-organic', 'base saturation', 'completely randomized design', 'randomized design', 'nanoparticle phosphate rock', 'phosphate solubilizing fungi', 'soil ameliorant', 'soil property', 'cultivation']"
W4297832863,"['interfacial behaviour', 'shield tunnel segment', 'tunnel segment', 'steel plate', 'strengthened segment', 'inner surface', 'bonding steel plate', 'steel plate bonding', 'interface debonding', 'adhesive layer', 'fine finite element model', 'finite element model', 'interfacial stress distribution', 'structural parameter', 'strengthened segment failure', 'shield tunnel', 'tunnel', 'steel plate bonding', 'bonding']"
W2037445584,"['high-strain-rate superplastic gas pressure forming', 'superplastic gas pressure forming', 'gas pressure forming', 'al4.4cu1.5mg/21scw composite', 'al4.4cu1.5mg', '21scw', 'strain rate behavior', 'deformation cavitation behavior', 'deformation', 'cavitation', 'variable strain rate path', 'stress state', 'biaxial stress', 'cavity growth rate', 'limit strain', 'prediction']"
W2043585117,"['grain boundary toughness', 'brittle polycrystal', 'polycrystal', 'quasi-static crack advance', 'crack advance', 'statistical analysis', 'two-dimensional polycrystalline model', 'two-dimensional', 'polycrystalline', 'macroscopically observable toughness', 'toughness', 'fracture resistance', 'crack deflection', 'interfacial failure', 'fracture', 'material strength', 'fracture surface roughness', 'analytical model', 'deterministic approach', 'ceramic']"
W2003892594,"['spontaneous grain refinement', 'grain refinement', 'undercooled cuo melt', 'undercooled cuo melting', 'undercooling', 'melt encasement fluxing technique', 'fluxing technique', 'velocity undercooling relationship', 'microstructural development', 'microstructural difference', 'recrystallisation', 'dendrite fragmentation process', 'dendrite fragmentation']"
W2112878312,"['low temperature deposition', 'titanium nitride', 'deposition', 'thin film technology', 'coating', 'densification', 'hardness', 'adhesion', 'low temperature deposition process', 'process', 'structure zone model', 'nonequilibrium plasma vapor growth', 'plasma vapor growth', 'pulsed electromagnetic field', 'electromagnetic field', 'dc bias voltage', 'dc pulsed bias voltage', 'pulsed bias voltage', 'variable frequency', 'peak voltage height', 'stationary electric field', 'electric field', 'process parameter', 'coating quality', 'combined dc and pulsed electromagnetic field', 'melting substrate material', 'internal stress control', 'defect minimization', 'microstructure densification', 'performance improvement', 'coating on substrate material', 'thin film']"
W3121469500,"['core-shell bimagnetic nanoparticle', 'bimagnetic nanoparticle', 'nanoparticle', 'static magnetic behavior', 'dynamic magnetic behavior', 'magnetic behavior', 'interface interaction', 'number of parameter', 'magnetic response change', 'magnetic ordering', 'magnetic anisotropy', 'core size', 'shell thickness', 'interface exchange coupling', 'magnetic property']"
W2601052671,"['microstructure', 'ybco bulk superconductor', 'bulk superconductor', 'infiltration growth process', 'infiltration', 'single grain ybco', 'y2bau 1 o5', 'y211 powder', 'solid phase', 'liquid phase', 'mixture', 'ybau 3 o7-x+bacuo2+cuo powder', 'y2o3+bacuo', 'polarized light microscopy', 'scanning electron microscope', 'electron microscope', 'seM', 'y211 particle size', 'bacuo concentration', 'y2o3+bacuo mixture', 'y2o3', 'bacuo']"
W631299280,"['surface chemistry', 'oxide material', 'ceramic surface', 'electronic structure', 'geometric structure', 'defects', 'chemisorption', 'oxidation-reduction environment', 'oxidation', 'reduction', 'metal oxide overlayer', 'oxygen induced chemical reactivity', 'photoelectron spectroscopy', 'surface segregation', 'metal oxide powder', 'glass', 'solid electrolyte', 'passive electronic component', 'metal/ceramic bonding', 'oxide surface in solution', 'metal on oxide', 'interface electronic structure', 'transport property', 'high tc oxide superconductor', 'superconductor', 'interface effect', 'j. nowotny', 'm. rekas', 'd.d. sarma', 'w. weppner']"
W3022794728,"['hardened by deformation', 'deformation', 'amg6 alloy', 'high-speed heating', 'heating', 'fast heating parameter', 'cold-worked alloy', 'hot-forged structure', 'mechanical property', 'hammer-hardening', 'elevated test temperature', 'return process', 'cold deformation', 'tensile strength', 'yield strength', 'hardening effect', 'elevated test temperature']"
W2367921146,"['diamond polishing slurry', 'nano-scale diamond', 'diamond powder', 'oil media', 'polyoxyethylene type nonionics', 'nonionics', 'diamond polishing', 'dispersion mechanism', 'nanometer particle aggregation', 'polyoxylene group', 'huge protective screen', 'screen film', 'terminal polar group', 'polyoxyethylene', 'lipophilicity', 'computer magnetic head', 'super-precision polishing', 'surface roughness', 'magnetic head manufacturing', 'polishing material']"
W2295788887,"['bainitic forging steel', 'forging steel', 'direct heat-treated steel', 'heat-treated steel', 'high strength forging', 'quenched and tempered steel', 'quenched steel', 'tempered steel', 'precipitation hardened ferritic-pearlitic steel', 'ferritic-pearlitic steel', 'bainitic steel', 'bainite', 'carbide-free bainite', 'carbide', 'cooling concept', 'cooling', 'chemical composition', 'homogeneous microstructure', 'microstructure', 'processing parameter']"
W2371732318,"['temperature effect', 'microstructures', 'grain refining performance', 'altc metal alloy', 'altc', 'master alloy', 'contact reaction method', 'x-ray diffraction', 'x-ray', 'diffraction', 'sem', 'eds', 'particle morphology', 'particle distribution', 'gain refining performance', 'grain refining', 'aluminum']"
W2121608759,"['al al2o3 nanocomposite powder', 'nanocomposite powder', 'high volume fraction nanocomposite powder', 'high-energy milling', 'metal matrix composite', 'mmc powder', 'volume fraction al2o3', 'al2o3', 'high-energy milling', 'particle size', 'al2o3 reinforcement', 'al matrix', 'spex mill', 'ball-to-powder ratio', 'ball-to-powder', 'scanning electron microscopy', 'electron microscopy', 'energy dispersive spectrometry', 'spectrometry', 'x-ray mapping', 'x-ray', 'x-ray diffraction', 'diffraction']"
W2090280519,"['complex permittivity', 'microwave absorption', 'batiodo-polyaniline composite', 'polyaniline', 'polyurethane resin', 'pigment to volume concentration', 'pvc', 'baotiodo powder', 'oxide route', 'chemical oxidation route', 'microwave frequency', 'vector network analyzer', 'network analyzer', 'software module', 'absorption property', 'power absorption', 'electromagnetic interference', 'electromagnetic', 'radar signature']"
W2140127367,"['chemical sensor', 'micromechanical cantilever array', 'cantilever array', 'gas identification', 'vapor identification', 'sequential position readout', 'microfabricated array', 'cantilever-type sensor', 'sensor material', 'diffusion', 'gas flow', 'vibration', 'array sensor', 'h2 detection', 'pt-coated sensor', 'surface stress', 'resonance frequency shift', 'dynamic measuring mode', 'bending', 'static mode', 'alcohol detection', 'monolayer coverage', 'electronic nose', 'odour detection', 'square centimeter-sized detection area', 'centimeter-sized detection area', 'gas volume', 'long response time']"
W1975949064,"['microwave sintering', 'microwave plasma sintering', 'sintering', 'nickel powder', 'volumetric heating', 'resistance heating', 'microwave plasma ball', 'hydrogen atmosphere', 'plasma treatment duration', 'transverse rupture strength', 'rockwell hardness test', 'density measurement', 'morphology', 'sintering disc', 'microwave plasma sintering', 'non-plasma microwave', 'tube furnace firing', '3-point bend test', 'bend test', 'plasma treatment', 'powder sintering']"
W2064581776,"['debris movement', 'micro electrical discharge machining', 'micro electrical discharge', 'machining', 'deep holes', 'micro-edm', 'gap', 'secondary discharge', 'electrode shape change', 'low accuracy', 'flow fluid', 'fluent', 'modified ns equation', 'ns equation', 'subulate electrode', 'hole', 'unstable machining process', 'unstable process', 'low machining speed', 'simulation']"
W2967578611,"['dimercaptosuccinic acid', 'magnetic nanoparticles', 'nanoparticles', 'dye decolorization', 'heavy metal adsorption', 'sustainable development goal', 'water quality', 'organic dye', 'heavy metal', 'magnetic nanoparticles', 'bifunctional catalytic and adsorption capability', 'bifunctional catalytic capacity', 'adsorption capability', 'colloidal stability', 'heavy metal chelating agent', 'chelating agent', 'clustering magnetic nanoparticles', 'colloidal stability evaluation', 'rhodamine b dye', 'lead pb heavy metal', 'lead', 'magnetic nanoparticles evaluation']"
W2025998103,"['laser surface alloying', 'titanium', 'aluminium', 'continuous wave cobc2 laser', 'cobc2 laser', 'beam diameter', 'traverse speed', 'aluminium powder feed', 'alloyed zone', 'aluminium content', 'homogeneity', 'reproducibility', 'composition']"
W1985426551,"['crack initiation criterion', 'notch', 'zr-2.5nb alloy', 'delayed hydride cracking', 'hydride cracking', 'zr-2.5nb', 'cantilever beam specimen', 'pure bending', 'stress', 'test temperature', 'weekly cycle', 'hydride fracture', 'local tensile stress', 'tensile stress', 'hydride', 'peak stress at the notch', 'stress in the hydride', 'hydride formation process', 'plastic zone size', 'neuber\'s rule', 'plastic zone', 'cracks']"
W2141843446,"['microstructure evolution', 'spray rolling', 'heat treatment', '2124 al', 'spray rolling technology', 'strip-casting technology', 'strip casting', 'spray forming', 'twin-roll casting', 'in-flight convection heat transfer', 'in-flight convection', 'convection heat transfer', 'atomized droplet', 'mill roll', 'hot deformation', 'solidification rate', 'twinc-roll casting', 'strip caster', 'microstructure evolution', 'gas-to-metal mass flow ratio', 'mass flow ratio', 'grain structure', 'constituent particle spheroidization', 'spheroidization']"
W2068201255,"['dielectric property', 'ferroelectric property', 'piezoelectric property', 'pmnpt', 'lead magnesium niobate', 'lead magnesium titanate', 'lead titanate', 'mpb region', 'morphotropic phase boundary', 'columbite route', 'calcinations', 'circular test specimen', 'uniaxial pressing', 'sintering', 'dielectric property characterization', 'ferroelectric property characterization', 'piezoelectric property characterization', 'curie temperature']"
W2562945208,"['nano-scale biopolymer', 'nano-scale', 'biopolymer', 'coconut residue', 'drag reducing agent', 'drag', 'frictional force', 'frictional pressure loss', 'pipeline', 'drag reducing agent dra', 'coconut residue extraction', 'carboxymethyl cellulose', 'cellulose extraction', 'monochloroacetic acid', 'alkali-catalyzed reaction', 'naoh concentration', 'ball milling machine', 'ball milling', 'nano particle size', 'drag reduction percentage', 'flow increase percentage', 'low flow rate', 'high flow rate']"
W2058210174,"['metal contact', 'nb-1.0 wt.%-doped strico', 'nb-1.0 wt.%-doped strico tio3', 'strico tio3', 'au/ag/al/in contact', 'magnetic controlled sputtering', 'sputtering', 'schottky barrier', 'ohmic contact', 'indium', 'surface roughness', 'vacuum', 'melting', 'contact resistance']"
W3169954495,"['liquid wetting', 'elevated temperature', 'immiscible liquids', 'liquid ferro-manganese alloy', 'liquid slag', 'sessile drop technique', 'graphite substrate', 'droplet', 'factsage', 'reaction calculation', 'wetting behavior', 'melting point', 'droplet size', 'atmosphere', 'wetting stability', 'temperature', 'mno reduction', 'wetting acceleration', 'fusing together', 'non-equilibrium mno reduction']"
