id,generated
W2907024145,"['dynamic mechanical property', 'selective laser melted titanium alloy', 'selective laser melted', 'titanium alloy', 'high strain rate tensile loading', 'strain rate', 'tensile loading', 'microstructure transformation', 'basket-weave morphology', 'coarsened lamella', 'grain boundary globularization', 'dislocation density increase', 'heat treatment', 'elastic deformation region', 'deformation concentration', 'fracture', 'strain', 'elastic deformation', 'deformation region', 'deformation', 'microstructure', 'dynamic response', 'twinning deformation', 'twinning', 'dislocation density', 'strain rate effect', 'microstructure effect', 'slmed alloy', 'plasticity improvement']"
W2051614314,"['creep-aging', 'precipitates', '7075 aluminum alloy', 'aluminum alloy', 'uniaxial tensile creep', 'tensile creep', 'elevated temperature', 'creep-aging temperature', 'applied stress', 'scanning electron microscope', 'transmission electron microscope', 'microscopy', 'insoluble precipitates', 'coarse precipitates', 'intermediate precipitates', 'alu2fe', 'mg2si', 'aging precipitates', 'grain boundary', 'precipitate free zone', 'stress-free aged sample', 'creep-aging process', 'precipitates']"
W1979830322,"['chain microstructure', 'thermal property', 'polyl-lactide', 'polylactide', 'polyisopropylacrylamide', 'isopropylacrylamide', 'biomedical material', 'thermally-sensitive polyamide', 'polyamide', 'biocompatible polylactide', 'biodegradable polylactide', 'thermal property', 'differential scanning calorimetry', 'calorimetry', 'thermogravimetric analysis', 'spectroscopy', 'scanning electron microscopy', 'wide angle x-ray diffraction', 'x-ray diffraction', 'fourier transform infrared spectroscopy', 'infrared spectroscopy', 'molecular weight', 'ring opening polymerization', 'polymerization', 'nucleating agent', 'crystallization', 'spectroscopy', 'autoassociation', 'thermodegradation', 'thermal stability', 'lactide sequence']"
W2519890646,"['microstructure', 'superplasticity', 'as-cast mg9al1zn magnesium alloy', 'high-ratio differential speed rolling', 'differential speed rolling', 'high-ratio rolling', 'rolling', 'cast microstructure', 'mg9al1zn', 'az91 alloy', 'divorced eutectic phase', 'eutectic phase', 'grain size refinement', 'grain size', 'divorced eutectic phase formation', 'nanosized phase particle', 'nanosized particle', 'grain boundary', 'semi-network structure', 'nucleation', 'superplasticity', 'low temperature', 'tensile elongation', 'superplasticity deterioration', 'thermal stability', 'fine phase particle', 'matrix', 'flow behavior', 'ultrafine grained alloy']"
W3196837958,"['nanoparticle phosphate rock', 'nanoparticle', 'phosphate rock', 'phosphate solubilizing fungi', 'solubilizing fungi', 'soil potential', 'soil retention', 'organic carbon', 'base saturation', 'cilembus inceptisols', 'inceptisols', 'nanoparticle phosphate rock', 'phosphate rock', 'phosphate solubilizing fungi', 'solubilizing fungi', 'soil potential', 'soil retention', 'organic carbon', 'base saturation', 'c-organic', 'completely randomized design', 'randomized design', 'nanoparticle phosphate rock', 'phosphate rock', 'phosphate solubilizing fungi', 'solubilizing fungi', 'soil p-potential', 'p-retention', 'c-organic', 'base saturation']"
W4297832863,"['interfacial behaviour', 'shield tunnel segment', 'thin plate', 'inner surface', 'steel plate', 'adhesive layer', 'debonding', 'interfacial stress', 'fine element model', 'full-scale experimental result', 'experimental result', 'structural parameter', 'premature failure', 'normal stress', 'shear stress', 'strengthened segment', 'debonding failure mode', 'steel plate bonding', 'steel plate bonding inner surface', 'steel plate bonding failure mode', 'interfacial stresses', 'adhesive layer', 'structural parameter']"
W2037445584,"['high-strain-rate superplastic gas pressure forming', 'superplastic gas pressure forming', 'gas pressure forming', 'al4.4cu1.5mg/21sicw composite', 'al4.4cu1.5mg', '21sicw composite', 'variable strain rate path', 'strain rate path', 'deformation', 'cavitation behavior', 'cavitation', 'biaxial stress state', 'biaxial stress', 'die', 'stress', 'polar height', 'stress applied', 'two-stage strain rate path', 'stress applied', 'strain', 'cavitation behavior', 'limit strain', 'cavitation growth rate parameter', 'model', 'prediction']"
W2043585117,"['grain boundary toughness effect', 'grain boundary toughness', 'crack propagation', 'brittle polycrystal', 'polycrystal', 'quasi-static crack advance', 'crack advance', 'interfacial toughness', 'randomized two-dimensional polycrystalline model', 'randomized model', 'macroscopically observable toughness', 'interfacial fracture resistance', 'fracture resistance', 'crack deflection', 'fracture surface roughness', 'material strength']"
W2003892594,"['spontaneous grain refinement', 'grain refinement', 'undercooled cuo melt', 'undercooled melt', 'melt encasement fluxing technique', 'encasement fluxing technique', 'fluxing technique', 'microstructural development', 'melt', 'cuo', 'cws', 'microstructural difference', 'recrystallisation', 'dendrite fragmentation process', 'dendrite']"
W2112878312,"['low temperature deposition', 'low temperature', 'deposition', 'titanium nitride', 'titanium', 'nitride', 'thin film technology', 'coating', 'densification', 'hardness', 'adhesion', 'deposited coating', 'structure zone model', 'nonequilibrium plasma vapor growth', 'plasma vapor growth', 'combined dc electromagnetic field', 'dc electromagnetic field', 'pulsed electromagnetic field', 'electromagnetic field', 'dc bias voltage', 'dc pulsed bias voltage', 'pulsed voltage', 'frequency', 'peak voltage height', 'mass production', 'low melting substrate material', 'internal stress control', 'defect minimization', 'microstructure densification', 'performance improvement', 'coating on substrate material', 'substrate material', 'different types of application']"
W3121469500,"['core/shell bimagnetic nanoparticles', 'bimagnetic nanoparticles', 'physical and chemical fabrication method', 'fabrication method', 'artificial nanostructure', 'nanostructure', 'magnetic property', 'magnetic behavior', 'static magnetic behavior', 'dynamic magnetic behavior', 'magnetic behavior change', 'magnetic ordering', 'magnetic anisotropy', 'core size', 'shell thickness', 'interface', 'exchange coupling', 'magnetic response', 'designing a system']"
W2601052671,"['microstructure', 'ybco bulk superconductor', 'bulk superconductor', 'infiltration growth process', 'infiltration', 'solid phase', 'liquid phase', 'y2bau 1 o5 powder', 'y211 powder', 'solid phase preparation', 'microscopy', 'scanning electron microscope', 'electron microscope', 'polarized light microscope', 'microscopy', 'ba cuo2 concentration', 'y2o3', 'ba cuo2 concentration', 'y211 particle size', 'bulk superconductor microstructure']"
W631299280,"['surface and near-surface chemistry', 'oxide material', 'ceramic surface', 'electronic structure', 'geometric structure', 'defects', 'chemisorption', 'oxide surface', 'oxide', 'characterization', 'metal oxide', 'oxidation-reduction environment', 'photoelectron spectroscopy', 'metal oxide overlayer', 'oxygen induced chemical reactivity', 'photoelectron spectroscopy', 'surface segregation', 'metal oxide powder', 'work function', 'photoeffect', 'bulk physical property', 'glass', 'segragation', 'solid electrolyte', 'mixed conductor', 'grain size', 'grain boundary effect', 'passive electronic component', 'electronic structure', 'transport property', 'interfaces', 'metal oxide bonding', 'phase boundary effect', 'metal oxide surface', 'solution', 'metal oxide', 'electronic structure', 'transport property', 'interfaces', 'high tc oxide superconductor', 'interfacial effect', 'superconductor']"
W3022794728,"['stability of strength characteristic', 'hardened by deformation', 'amg6 alloy', 'high-speed heating', 'cold-worked alloy', 'mechanical property', 'fast heating parameter', 'forged structure', 'cold-worked alloy', 'short duration heating', 'heat temperature', 'time of heat', 'softening sample', 'hammer-hardened alloy', 'elevated test temperature', 'mechanical characteristic', 'cold-deformed alloy', 'deformation', 'tensile strength', 'yield strength', 'high-speed heating', 'temperature range', 'decrease yield strength', 'decrease tensile strength', 'hours exposure', 'decrease hardening effect']"
W2367921146,"['nanodiamond powder', 'diamond powder', 'oil media', 'polyoxyethylene type nonionics', 'nonionics', 'nanodiamond polishing slurry', 'diamond polishing slurry', 'dispersion mechanism', 'nano-scale diamond', 'diamond', 'surface roughness', 'magnetic head', 'super-precision polishing process', 'polishing', 'technical difficulty problem', 'magnetic head manufacturing enterprise']"
W2295788887,"['critical assessment', 'bainitic forging steel', 'forging steel', 'high strength forgings', 'forging', 'quenched and tempered steel', 'tempered steel', 'precipitation hardened ferritic-pearlitic steel', 'ferritic-pearlitic steel', 'bainitic steel', 'upper bainite', 'lower bainite', 'carbide-free bainite', 'microstructure', 'cooling concept', 'chemical composition', 'homogeneous microstructure', 'sensitivity to processing parameter']"
W2371732318,"['microstructures', 'grain refining performance', 'altic metal alloy', 'microstructures', 'grain refining performance', 'alti metal', 'temperature effect', 'microstructures', 'grain refining performance', 'al3ti particle', 'ti-carbon', 'x-ray diffraction', 'diffraction', 'sem', 'eds', 'contact reaction method', 'crm', 'x-ray diffraction', 'diffraction', 'sem', 'eds', 'morphology', 'distribution', 'aluminum', 'grain refining performance']"
W2121608759,"['high volume fraction al al2o3 nanocomposite powder', 'high-energy milling', 'al al2o3 metal matrix composite', 'mmc powder', 'volume fraction', 'al2o3 reinforcement', 'al matrix', 'uniform distribution', 'ball-to-powder ratio', 'spex mill', 'scanning electron microscopy', 'electron microscopy', 'energy dispersive spectrometry', 'eds', 'x-ray mapping', 'x-ray diffraction', 'xrd technique']"
W2090280519,"['complex permittivity', 'microwave absorption property', 'bato3polyaniline composite', 'polyaniline', 'microwave absorption', 'pola-yaniline', 'polyurethane resin', 'pigment to volume concentration', 'x-band', 'vector network analyzer', 'network analyzer', 'software module', 'absorption property', 'reflection loss', 'radar signature', 'electromagnetic interference', 'emi']"
W2140127367,"['chemical sensor', 'micromechanical cantilever array', 'cantilever array', 'gas identification', 'vapor identification', 'gas detection', 'vapor detection', 'beam-deflection technique', 'microfabricated array', 'cantilever-type sensor', 'sensor material', 'gas flow disturbance', 'vibration disturbance', 'array sensor', 'disturbance removal', 'pt-coated sensor', 'adsorption', 'pt-coating', 'surface stress', 'bending', 'dynamic measuring mode', 'resonance frequency shift', 'alcohol detection', 'polymethylmethacrylate', 'pmma', 'resonance frequency shift', 'dynamic mode', 'static mode', 'coating', 'electronic nose', 'nose', 'odor detection', 'receptor layer', 'gas volume', 'response pattern']"
W1975949064,"['microwave sintering', 'microwave', 'microwave plasma sintering', 'microwave plasma', 'sintering', 'nickel powder', 'volumetric heating', 'resistance heating', 'hydrogen atmosphere', 'pressure', 'microwave plasma ball', 'plasma ball', 'mechanical property', 'rockwell hardness test', 'hardness test', 'density measurement', 'microscopy', 'sem', 'non-plasma microwave', 'microwave sintering', 'sintering', 'tube furnace firing', 'firing', 'sintered disc strength', '3-point bend test', 'bend test', 'sintering time', 'tube furnace treatment', 'non-plasma microwave system', 'microwave system', 'sintering time', 'particle sintering', 'particle', 'plasma treatment duration', 'firing duration']"
W2064581776,"['debris movement', 'micro electrical discharge machining', 'micro-edm', 'deep hole', 'electrical discharge machining', 'edm', 'gap', 'debris dispersal', 'secondary discharge', 'electrode shape change', 'machined hole', 'fluid flow', 'simulation software', 'fluent', 'modified ns equation', 'ns equation', 'debris movement simulation', 'unstable machining process', 'machining speed']"
